wind_onshore,pv,load
0.723,0,0.09881506849
0.702,0,0.09222739726
0.706,0,0.07716986301
0.730,0,0.06681780822
0.759,0,0.06399452055
0.777,0,0.06023013699
0.777,0,0.05834794521
0.751,0,0.05740684932
0.726,0,0.0592890411
0.720,0,0.06587671233
0.719,0.067,0.06964109589
0.728,0.244,0.07434657534
0.749,0.425,0.07622876712
0.746,0.558,0.07905205479
0.748,0.649,0.08469863014
0.750,0.715,0.08658082192
0.736,0.715,0.08658082192
0.705,0.656,0.08752191781
0.676,0.556,0.08469863014
0.661,0.399,0.08281643836
0.690,0.200,0.08281643836
0.728,0.021,0.08469863014
0.725,0,0.09881506849
0.709,0,0.1035205479
0.702,0,0.09881506849
0.704,0,0.09222739726
0.708,0,0.07716986301
0.715,0,0.06681780822
0.715,0,0.06399452055
0.713,0,0.06023013699
0.721,0,0.05834794521
0.714,0,0.05740684932
0.712,0,0.0592890411
0.734,0,0.06587671233
0.756,0.055,0.06964109589
0.756,0.210,0.07434657534
0.734,0.397,0.07622876712
0.730,0.561,0.07905205479
0.718,0.680,0.08469863014
0.697,0.733,0.08658082192
0.695,0.725,0.08658082192
0.701,0.659,0.08752191781
0.699,0.546,0.08469863014
0.706,0.386,0.08281643836
0.745,0.198,0.08281643836
0.765,0.024,0.08469863014
0.757,0,0.09881506849
0.729,0,0.1035205479
0.701,0,0.09881506849
0.685,0,0.09222739726
0.677,0,0.07716986301
0.684,0,0.06681780822
0.697,0,0.06399452055
0.718,0,0.06023013699
0.742,0,0.05834794521
0.753,0,0.05740684932
0.775,0,0.0592890411
0.804,0,0.06587671233
0.800,0.100,0.06964109589
0.779,0.307,0.07434657534
0.747,0.482,0.07622876712
0.709,0.621,0.07905205479
0.683,0.713,0.08469863014
0.671,0.752,0.08658082192
0.697,0.740,0.08658082192
0.728,0.680,0.08752191781
0.735,0.570,0.08469863014
0.729,0.411,0.08281643836
0.752,0.212,0.08281643836
0.777,0.025,0.08469863014
0.779,0,0.09881506849
0.772,0,0.1035205479
0.768,0,0.09881506849
0.768,0,0.09222739726
0.777,0,0.07716986301
0.801,0,0.06681780822
0.829,0,0.06399452055
0.853,0,0.06023013699
0.876,0,0.05834794521
0.885,0,0.05740684932
0.895,0,0.0592890411
0.907,0,0.06587671233
0.904,0.089,0.06964109589
0.891,0.284,0.07434657534
0.876,0.444,0.07622876712
0.857,0.583,0.07905205479
0.846,0.654,0.08469863014
0.855,0.691,0.08658082192
0.849,0.686,0.08658082192
0.840,0.629,0.08752191781
0.813,0.499,0.08469863014
0.771,0.322,0.08281643836
0.768,0.131,0.08281643836
0.793,0.011,0.08469863014
0.797,0,0.09881506849
0.776,0,0.1035205479
0.760,0,0.09881506849
0.759,0,0.09222739726
0.779,0,0.07716986301
0.809,0,0.06681780822
0.829,0,0.06399452055
0.832,0,0.06023013699
0.831,0,0.05834794521
0.844,0,0.05740684932
0.858,0,0.0592890411
0.870,0,0.06587671233
0.883,0.043,0.06964109589
0.885,0.152,0.07434657534
0.865,0.292,0.07622876712
0.862,0.378,0.07905205479
0.853,0.420,0.08469863014
0.835,0.529,0.08658082192
0.818,0.612,0.08658082192
0.809,0.593,0.08752191781
0.784,0.489,0.08469863014
0.717,0.329,0.08281643836
0.700,0.147,0.08281643836
0.739,0.016,0.08469863014
0.779,0,0.09881506849
0.797,0,0.1035205479
0.777,0,0.09881506849
0.755,0,0.09222739726
0.756,0,0.07716986301
0.780,0,0.06681780822
0.803,0,0.06399452055
0.808,0,0.06023013699
0.807,0,0.05834794521
0.812,0,0.05740684932
0.813,0,0.0592890411
0.834,0,0.06587671233
0.844,0.070,0.06964109589
0.849,0.239,0.07434657534
0.840,0.423,0.07622876712
0.831,0.575,0.07905205479
0.819,0.679,0.08469863014
0.806,0.721,0.08658082192
0.797,0.712,0.08658082192
0.788,0.647,0.08752191781
0.767,0.542,0.08469863014
0.767,0.387,0.08281643836
0.775,0.188,0.08281643836
0.808,0.020,0.08469863014
0.840,0,0.09881506849
0.863,0,0.1035205479
0.877,0,0.09881506849
0.880,0,0.09222739726
0.870,0,0.07716986301
0.856,0,0.06681780822
0.852,0,0.06399452055
0.853,0,0.06023013699
0.856,0,0.05834794521
0.844,0,0.05740684932
0.835,0,0.0592890411
0.827,0,0.06587671233
0.806,0.083,0.06964109589
0.770,0.272,0.07434657534
0.726,0.459,0.07622876712
0.697,0.599,0.07905205479
0.688,0.689,0.08469863014
0.714,0.720,0.08658082192
0.704,0.708,0.08658082192
0.705,0.654,0.08752191781
0.676,0.556,0.08469863014
0.676,0.401,0.08281643836
0.705,0.206,0.08281643836
0.750,0.024,0.08469863014
0.741,0,0.09881506849
0.713,0,0.1035205479
0.692,0,0.09881506849
0.672,0,0.09222739726
0.658,0,0.07716986301
0.659,0,0.06681780822
0.677,0,0.06399452055
0.707,0,0.06023013699
0.728,0,0.05834794521
0.705,0,0.05740684932
0.646,0,0.0592890411
0.608,0,0.06587671233
0.623,0.099,0.06964109589
0.634,0.297,0.07434657534
0.642,0.475,0.07622876712
0.646,0.609,0.07905205479
0.622,0.692,0.08469863014
0.599,0.726,0.08658082192
0.610,0.711,0.08658082192
0.607,0.652,0.08752191781
0.580,0.540,0.08469863014
0.532,0.381,0.08281643836
0.562,0.187,0.08281643836
0.646,0.021,0.08469863014
0.664,0,0.09881506849
0.661,0,0.1035205479
0.662,0,0.09881506849
0.684,0,0.09222739726
0.726,0,0.07716986301
0.765,0,0.06681780822
0.792,0,0.06399452055
0.814,0,0.06023013699
0.840,0,0.05834794521
0.857,0,0.05740684932
0.865,0,0.0592890411
0.883,0,0.06587671233
0.888,0.075,0.06964109589
0.881,0.267,0.07434657534
0.860,0.438,0.07622876712
0.849,0.583,0.07905205479
0.863,0.668,0.08469863014
0.865,0.702,0.08658082192
0.854,0.691,0.08658082192
0.831,0.640,0.08752191781
0.791,0.533,0.08469863014
0.724,0.379,0.08281643836
0.701,0.187,0.08281643836
0.742,0.021,0.08469863014
0.752,0,0.09881506849
0.750,0,0.1035205479
0.741,0,0.09881506849
0.730,0,0.09222739726
0.726,0,0.07716986301
0.738,0,0.06681780822
0.755,0,0.06399452055
0.776,0,0.06023013699
0.803,0,0.05834794521
0.809,0,0.05740684932
0.803,0,0.0592890411
0.811,0,0.06587671233
0.812,0.087,0.06964109589
0.795,0.276,0.07434657534
0.783,0.453,0.07622876712
0.755,0.574,0.07905205479
0.725,0.671,0.08469863014
0.708,0.709,0.08658082192
0.688,0.702,0.08658082192
0.662,0.637,0.08752191781
0.624,0.529,0.08469863014
0.583,0.377,0.08281643836
0.599,0.186,0.08281643836
0.640,0.021,0.08469863014
0.650,0,0.09881506849
0.646,0,0.1035205479
0.632,0,0.09881506849
0.622,0,0.09222739726
0.619,0,0.07716986301
0.630,0,0.06681780822
0.652,0,0.06399452055
0.678,0,0.06023013699
0.706,0,0.05834794521
0.705,0,0.05740684932
0.707,0,0.0592890411
0.733,0,0.06587671233
0.742,0.079,0.06964109589
0.728,0.252,0.07434657534
0.748,0.432,0.07622876712
0.747,0.591,0.07905205479
0.733,0.677,0.08469863014
0.715,0.719,0.08658082192
0.737,0.711,0.08658082192
0.747,0.657,0.08752191781
0.727,0.551,0.08469863014
0.682,0.396,0.08281643836
0.690,0.202,0.08281643836
0.713,0.024,0.08469863014
0.722,0,0.09881506849
0.730,0,0.1035205479
0.751,0,0.09881506849
0.772,0,0.09222739726
0.791,0,0.07716986301
0.806,0,0.06681780822
0.809,0,0.06399452055
0.813,0,0.06023013699
0.829,0,0.05834794521
0.832,0,0.05740684932
0.830,0,0.0592890411
0.839,0,0.06587671233
0.845,0.086,0.06964109589
0.841,0.262,0.07434657534
0.860,0.463,0.07622876712
0.857,0.603,0.07905205479
0.845,0.691,0.08469863014
0.834,0.728,0.08658082192
0.847,0.718,0.08658082192
0.856,0.662,0.08752191781
0.847,0.554,0.08469863014
0.822,0.397,0.08281643836
0.828,0.202,0.08281643836
0.851,0.024,0.08469863014
0.856,0,0.09881506849
0.850,0,0.1035205479
0.837,0,0.09881506849
0.820,0,0.09222739726
0.812,0,0.07716986301
0.813,0,0.06681780822
0.820,0,0.06399452055
0.834,0,0.06023013699
0.860,0,0.05834794521
0.877,0,0.05740684932
0.887,0,0.0592890411
0.906,0,0.06587671233
0.913,0.086,0.06964109589
0.910,0.257,0.07434657534
0.886,0.434,0.07622876712
0.867,0.588,0.07905205479
0.853,0.678,0.08469863014
0.841,0.715,0.08658082192
0.822,0.709,0.08658082192
0.809,0.657,0.08752191781
0.785,0.545,0.08469863014
0.746,0.396,0.08281643836
0.732,0.202,0.08281643836
0.738,0.024,0.08469863014
0.724,0,0.09881506849
0.704,0,0.1035205479
0.692,0,0.09881506849
0.676,0,0.09222739726
0.663,0,0.07716986301
0.655,0,0.06681780822
0.659,0,0.06399452055
0.665,0,0.06023013699
0.691,0,0.05834794521
0.703,0,0.05740684932
0.700,0,0.0592890411
0.757,0,0.06587671233
0.792,0.086,0.06964109589
0.813,0.275,0.07434657534
0.811,0.453,0.07622876712
0.779,0.585,0.07905205479
0.740,0.667,0.08469863014
0.705,0.707,0.08658082192
0.647,0.704,0.08658082192
0.583,0.642,0.08752191781
0.510,0.528,0.08469863014
0.463,0.378,0.08281643836
0.484,0.186,0.08281643836
0.491,0.021,0.08469863014
0.459,0,0.09881506849
0.406,0,0.1035205479
0.381,0,0.09881506849
0.390,0,0.09222739726
0.416,0,0.07716986301
0.454,0,0.06681780822
0.506,0,0.06399452055
0.574,0,0.06023013699
0.635,0,0.05834794521
0.666,0,0.05740684932
0.662,0,0.0592890411
0.666,0,0.06587671233
0.683,0.057,0.06964109589
0.695,0.183,0.07434657534
0.682,0.309,0.07622876712
0.657,0.424,0.07905205479
0.626,0.519,0.08469863014
0.574,0.552,0.08658082192
0.504,0.526,0.08658082192
0.488,0.463,0.08752191781
0.503,0.358,0.08469863014
0.521,0.235,0.08281643836
0.567,0.111,0.08281643836
0.609,0.013,0.08469863014
0.612,0,0.09881506849
0.601,0,0.1035205479
0.590,0,0.09881506849
0.572,0,0.09222739726
0.541,0,0.07716986301
0.501,0,0.06681780822
0.466,0,0.06399452055
0.454,0,0.06023013699
0.471,0,0.05834794521
0.491,0,0.05740684932
0.506,0,0.0592890411
0.524,0,0.06587671233
0.510,0.061,0.06964109589
0.459,0.232,0.07434657534
0.411,0.416,0.07622876712
0.417,0.561,0.07905205479
0.434,0.650,0.08469863014
0.459,0.686,0.08658082192
0.463,0.652,0.08658082192
0.461,0.556,0.08752191781
0.494,0.412,0.08469863014
0.491,0.239,0.08281643836
0.519,0.093,0.08281643836
0.578,0.010,0.08469863014
0.589,0,0.09881506849
0.579,0,0.1035205479
0.566,0,0.09881506849
0.553,0,0.09222739726
0.548,0,0.07716986301
0.546,0,0.06681780822
0.544,0,0.06399452055
0.547,0,0.06023013699
0.568,0,0.05834794521
0.588,0,0.05740684932
0.610,0,0.0592890411
0.630,0,0.06587671233
0.618,0.076,0.06964109589
0.590,0.242,0.07434657534
0.552,0.391,0.07622876712
0.537,0.520,0.07905205479
0.547,0.610,0.08469863014
0.575,0.643,0.08658082192
0.571,0.635,0.08658082192
0.532,0.577,0.08752191781
0.491,0.477,0.08469863014
0.422,0.334,0.08281643836
0.420,0.170,0.08281643836
0.450,0.021,0.08469863014
0.455,0,0.09881506849
0.444,0,0.1035205479
0.429,0,0.09881506849
0.413,0,0.09222739726
0.425,0,0.07716986301
0.467,0,0.06681780822
0.516,0,0.06399452055
0.553,0,0.06023013699
0.591,0,0.05834794521
0.600,0,0.05740684932
0.586,0,0.0592890411
0.583,0,0.06587671233
0.571,0.082,0.06964109589
0.562,0.265,0.07434657534
0.574,0.438,0.07622876712
0.559,0.566,0.07905205479
0.539,0.645,0.08469863014
0.523,0.685,0.08658082192
0.506,0.678,0.08658082192
0.488,0.614,0.08752191781
0.464,0.505,0.08469863014
0.413,0.352,0.08281643836
0.420,0.171,0.08281643836
0.470,0.021,0.08469863014
0.504,0,0.09881506849
0.511,0,0.1035205479
0.504,0,0.09881506849
0.498,0,0.09222739726
0.496,0,0.07716986301
0.509,0,0.06681780822
0.538,0,0.06399452055
0.570,0,0.06023013699
0.604,0,0.05834794521
0.615,0,0.05740684932
0.605,0,0.0592890411
0.621,0,0.06587671233
0.648,0.085,0.06964109589
0.668,0.262,0.07434657534
0.656,0.435,0.07622876712
0.638,0.562,0.07905205479
0.621,0.666,0.08469863014
0.583,0.687,0.08658082192
0.539,0.672,0.08658082192
0.544,0.607,0.08752191781
0.529,0.503,0.08469863014
0.516,0.350,0.08281643836
0.573,0.164,0.08281643836
0.622,0.019,0.08469863014
0.622,0,0.09881506849
0.586,0,0.1035205479
0.535,0,0.09881506849
0.477,0,0.09222739726
0.429,0,0.07716986301
0.404,0,0.06681780822
0.410,0,0.06399452055
0.435,0,0.06023013699
0.507,0,0.05834794521
0.583,0,0.05740684932
0.620,0,0.0592890411
0.668,0,0.06587671233
0.687,0.089,0.06964109589
0.669,0.270,0.07434657534
0.646,0.449,0.07622876712
0.596,0.588,0.07905205479
0.568,0.670,0.08469863014
0.549,0.704,0.08658082192
0.544,0.696,0.08658082192
0.540,0.642,0.08752191781
0.516,0.537,0.08469863014
0.484,0.384,0.08281643836
0.481,0.195,0.08281643836
0.465,0.021,0.08469863014
0.444,0,0.09881506849
0.414,0,0.1035205479
0.400,0,0.09881506849
0.404,0,0.09222739726
0.424,0,0.07716986301
0.457,0,0.06681780822
0.494,0,0.06399452055
0.535,0,0.06023013699
0.581,0,0.05834794521
0.607,0,0.05740684932
0.598,0,0.0592890411
0.613,0,0.06587671233
0.632,0.083,0.06964109589
0.635,0.263,0.07434657534
0.625,0.439,0.07622876712
0.617,0.567,0.07905205479
0.589,0.667,0.08469863014
0.556,0.701,0.08658082192
0.524,0.692,0.08658082192
0.488,0.634,0.08752191781
0.436,0.527,0.08469863014
0.377,0.368,0.08281643836
0.359,0.183,0.08281643836
0.335,0.021,0.08469863014
0.311,0,0.09881506849
0.293,0,0.1035205479
0.277,0,0.09881506849
0.261,0,0.09222739726
0.264,0,0.07716986301
0.286,0,0.06681780822
0.328,0,0.06399452055
0.379,0,0.06023013699
0.442,0,0.05834794521
0.476,0,0.05740684932
0.476,0,0.0592890411
0.481,0,0.06587671233
0.498,0.082,0.06964109589
0.523,0.258,0.07434657534
0.552,0.438,0.07622876712
0.571,0.570,0.07905205479
0.583,0.665,0.08469863014
0.602,0.700,0.08658082192
0.612,0.688,0.08658082192
0.598,0.629,0.08752191781
0.556,0.523,0.08469863014
0.519,0.370,0.08281643836
0.529,0.185,0.08281643836
0.547,0.021,0.08469863014
0.549,0,0.09881506849
0.535,0,0.1035205479
0.512,0,0.09881506849
0.498,0,0.09222739726
0.506,0,0.07716986301
0.535,0,0.06681780822
0.590,0,0.06399452055
0.655,0,0.06023013699
0.720,0,0.05834794521
0.745,0,0.05740684932
0.734,0,0.0592890411
0.741,0,0.06587671233
0.780,0.083,0.06964109589
0.794,0.275,0.07434657534
0.794,0.451,0.07622876712
0.813,0.575,0.07905205479
0.862,0.651,0.08469863014
0.876,0.685,0.08658082192
0.881,0.673,0.08658082192
0.894,0.606,0.08752191781
0.902,0.484,0.08469863014
0.902,0.334,0.08281643836
0.912,0.166,0.08281643836
0.918,0.021,0.08469863014
0.915,0,0.09881506849
0.907,0,0.1035205479
0.891,0,0.09881506849
0.872,0,0.09222739726
0.856,0,0.07716986301
0.847,0,0.06681780822
0.850,0,0.06399452055
0.858,0,0.06023013699
0.876,0,0.05834794521
0.883,0,0.05740684932
0.882,0,0.0592890411
0.893,0,0.06587671233
0.900,0.075,0.06964109589
0.905,0.248,0.07434657534
0.911,0.422,0.07622876712
0.906,0.562,0.07905205479
0.906,0.661,0.08469863014
0.905,0.698,0.08658082192
0.892,0.684,0.08658082192
0.876,0.608,0.08752191781
0.846,0.488,0.08469863014
0.800,0.338,0.08281643836
0.789,0.168,0.08281643836
0.801,0.020,0.08469863014
0.790,0,0.09881506849
0.769,0,0.1035205479
0.750,0,0.09881506849
0.734,0,0.09222739726
0.728,0,0.07716986301
0.733,0,0.06681780822
0.742,0,0.06399452055
0.744,0,0.06023013699
0.746,0,0.05834794521
0.737,0,0.05740684932
0.746,0,0.0592890411
0.765,0,0.06587671233
0.751,0.081,0.06964109589
0.758,0.233,0.07434657534
0.765,0.381,0.07622876712
0.757,0.517,0.07905205479
0.739,0.610,0.08469863014
0.707,0.657,0.08658082192
0.672,0.661,0.08658082192
0.655,0.611,0.08752191781
0.638,0.507,0.08469863014
0.613,0.357,0.08281643836
0.640,0.177,0.08281643836
0.696,0.020,0.08469863014
0.710,0,0.09881506849
0.706,0,0.1035205479
0.693,0,0.09881506849
0.673,0,0.09222739726
0.661,0,0.07716986301
0.644,0,0.06681780822
0.617,0,0.06399452055
0.590,0,0.06023013699
0.602,0,0.05834794521
0.616,0,0.05740684932
0.586,0,0.0592890411
0.590,0,0.06587671233
0.607,0.079,0.06964109589
0.590,0.228,0.07434657534
0.570,0.380,0.07622876712
0.568,0.515,0.07905205479
0.613,0.597,0.08469863014
0.630,0.630,0.08658082192
0.648,0.621,0.08658082192
0.667,0.580,0.08752191781
0.656,0.495,0.08469863014
0.586,0.356,0.08281643836
0.557,0.178,0.08281643836
0.532,0.020,0.08469863014
0.505,0,0.09881506849
0.497,0,0.1035205479
0.485,0,0.09881506849
0.468,0,0.09222739726
0.466,0,0.07716986301
0.483,0,0.06681780822
0.523,0,0.06399452055
0.571,0,0.06023013699
0.639,0,0.05834794521
0.682,0,0.05740684932
0.683,0,0.0592890411
0.688,0,0.06587671233
0.682,0.084,0.06964109589
0.704,0.261,0.07434657534
0.727,0.430,0.07622876712
0.735,0.556,0.07905205479
0.731,0.628,0.08469863014
0.727,0.658,0.08658082192
0.714,0.656,0.08658082192
0.710,0.616,0.08752191781
0.688,0.513,0.08469863014
0.649,0.363,0.08281643836
0.650,0.180,0.08281643836
0.697,0.019,0.08469863014
0.729,0,0.09881506849
0.739,0,0.1035205479
0.742,0,0.09881506849
0.744,0,0.09222739726
0.751,0,0.07716986301
0.759,0,0.06681780822
0.768,0,0.06399452055
0.775,0,0.06023013699
0.786,0,0.05834794521
0.788,0,0.05740684932
0.791,0,0.0592890411
0.815,0,0.06587671233
0.831,0.065,0.06964109589
0.831,0.189,0.07434657534
0.823,0.293,0.07622876712
0.829,0.417,0.07905205479
0.830,0.484,0.08469863014
0.828,0.515,0.08658082192
0.834,0.485,0.08658082192
0.832,0.428,0.08752191781
0.807,0.345,0.08469863014
0.772,0.250,0.08281643836
0.778,0.136,0.08281643836
0.796,0.020,0.08469863014
0.793,0,0.09881506849
0.791,0,0.1035205479
0.793,0,0.09881506849
0.788,0,0.09222739726
0.777,0,0.07716986301
0.770,0,0.06681780822
0.779,0,0.06399452055
0.802,0,0.06023013699
0.827,0,0.05834794521
0.836,0,0.05740684932
0.846,0,0.0592890411
0.867,0,0.06587671233
0.887,0.064,0.06964109589
0.890,0.219,0.07434657534
0.893,0.378,0.07622876712
0.898,0.524,0.07905205479
0.901,0.619,0.08469863014
0.897,0.668,0.08658082192
0.893,0.659,0.08658082192
0.884,0.600,0.08752191781
0.870,0.495,0.08469863014
0.852,0.345,0.08281643836
0.865,0.168,0.08281643836
0.879,0.020,0.08469863014
0.880,0,0.09881506849
0.878,0,0.1035205479
0.866,0,0.09881506849
0.851,0,0.09222739726
0.841,0,0.07716986301
0.842,0,0.06681780822
0.847,0,0.06399452055
0.852,0,0.06023013699
0.865,0,0.05834794521
0.871,0,0.05740684932
0.882,0,0.0592890411
0.906,0,0.06587671233
0.920,0.065,0.06964109589
0.919,0.184,0.07434657534
0.915,0.304,0.07622876712
0.900,0.450,0.07905205479
0.873,0.558,0.08469863014
0.859,0.662,0.08658082192
0.834,0.660,0.08658082192
0.826,0.608,0.08752191781
0.816,0.503,0.08469863014
0.788,0.352,0.08281643836
0.779,0.173,0.08281643836
0.795,0.021,0.08469863014
0.811,0,0.09881506849
0.820,0,0.1035205479
0.822,0,0.09881506849
0.827,0,0.09222739726
0.826,0,0.07716986301
0.815,0,0.06681780822
0.800,0,0.06399452055
0.785,0,0.06023013699
0.772,0,0.05834794521
0.751,0,0.05740684932
0.733,0,0.0592890411
0.754,0,0.06587671233
0.784,0.061,0.06964109589
0.800,0.189,0.07434657534
0.835,0.342,0.07622876712
0.863,0.494,0.07905205479
0.845,0.594,0.08469863014
0.782,0.639,0.08658082192
0.766,0.628,0.08658082192
0.804,0.563,0.08752191781
0.819,0.460,0.08469863014
0.804,0.317,0.08281643836
0.797,0.151,0.08281643836
0.815,0.020,0.08469863014
0.820,0,0.09881506849
0.822,0,0.1035205479
0.816,0,0.09881506849
0.796,0,0.09222739726
0.777,0,0.07716986301
0.756,0,0.06681780822
0.748,0,0.06399452055
0.744,0,0.06023013699
0.765,0,0.05834794521
0.779,0,0.05740684932
0.791,0,0.0592890411
0.828,0,0.06587671233
0.866,0.072,0.06964109589
0.904,0.214,0.07434657534
0.875,0.379,0.07622876712
0.808,0.506,0.07905205479
0.793,0.580,0.08469863014
0.808,0.604,0.08658082192
0.800,0.587,0.08658082192
0.767,0.530,0.08752191781
0.728,0.415,0.08469863014
0.727,0.275,0.08281643836
0.800,0.129,0.08281643836
0.867,0.019,0.08469863014
0.894,0,0.09881506849
0.893,0,0.1035205479
0.875,0,0.09881506849
0.863,0,0.09222739726
0.857,0,0.07716986301
0.858,0,0.06681780822
0.863,0,0.06399452055
0.866,0,0.06023013699
0.864,0,0.05834794521
0.862,0,0.05740684932
0.867,0,0.0592890411
0.881,0,0.06587671233
0.910,0.036,0.06964109589
0.921,0.120,0.07434657534
0.933,0.212,0.07622876712
0.943,0.282,0.07905205479
0.942,0.324,0.08469863014
0.930,0.338,0.08658082192
0.924,0.324,0.08658082192
0.931,0.290,0.08752191781
0.930,0.231,0.08469863014
0.914,0.164,0.08281643836
0.905,0.083,0.08281643836
0.908,0.012,0.08469863014
0.911,0,0.09881506849
0.914,0,0.1035205479
0.917,0,0.09881506849
0.924,0,0.09222739726
0.931,0,0.07716986301
0.938,0,0.06681780822
0.941,0,0.06399452055
0.942,0,0.06023013699
0.947,0,0.05834794521
0.951,0,0.05740684932
0.956,0,0.0592890411
0.959,0,0.06587671233
0.958,0.063,0.06964109589
0.954,0.199,0.07434657534
0.951,0.320,0.07622876712
0.947,0.385,0.07905205479
0.944,0.371,0.08469863014
0.941,0.344,0.08658082192
0.943,0.317,0.08658082192
0.944,0.298,0.08752191781
0.940,0.268,0.08469863014
0.930,0.203,0.08281643836
0.926,0.104,0.08281643836
0.927,0.015,0.08469863014
0.922,0,0.09881506849
0.910,0,0.1035205479
0.887,0,0.09881506849
0.855,0,0.09222739726
0.823,0,0.07716986301
0.806,0,0.06681780822
0.807,0,0.06399452055
0.820,0,0.06023013699
0.836,0,0.05834794521
0.846,0,0.05740684932
0.850,0,0.0592890411
0.860,0,0.06587671233
0.863,0.043,0.06964109589
0.861,0.157,0.07434657534
0.851,0.272,0.07622876712
0.832,0.342,0.07905205479
0.816,0.385,0.08469863014
0.820,0.393,0.08658082192
0.814,0.392,0.08658082192
0.815,0.348,0.08752191781
0.808,0.249,0.08469863014
0.777,0.149,0.08281643836
0.771,0.066,0.08281643836
0.789,0.010,0.08469863014
0.786,0,0.09881506849
0.772,0,0.1035205479
0.763,0,0.09881506849
0.752,0,0.09222739726
0.750,0,0.07716986301
0.763,0,0.06681780822
0.780,0,0.06399452055
0.794,0,0.06023013699
0.805,0,0.05834794521
0.806,0,0.05740684932
0.800,0,0.0592890411
0.800,0,0.06587671233
0.814,0.055,0.06964109589
0.823,0.162,0.07434657534
0.821,0.280,0.07622876712
0.822,0.370,0.07905205479
0.820,0.368,0.08469863014
0.812,0.367,0.08658082192
0.813,0.342,0.08658082192
0.806,0.273,0.08752191781
0.792,0.196,0.08469863014
0.776,0.136,0.08281643836
0.779,0.076,0.08281643836
0.801,0.010,0.08469863014
0.812,0,0.09881506849
0.812,0,0.1035205479
0.796,0,0.09881506849
0.757,0,0.09222739726
0.717,0,0.07716986301
0.717,0,0.06681780822
0.736,0,0.06399452055
0.739,0,0.06023013699
0.740,0,0.05834794521
0.724,0,0.05740684932
0.730,0,0.0592890411
0.749,0,0.06587671233
0.772,0.049,0.06964109589
0.765,0.140,0.07434657534
0.779,0.234,0.07622876712
0.799,0.302,0.07905205479
0.803,0.375,0.08469863014
0.776,0.458,0.08658082192
0.768,0.479,0.08658082192
0.774,0.420,0.08752191781
0.754,0.306,0.08469863014
0.722,0.197,0.08281643836
0.720,0.091,0.08281643836
0.739,0.011,0.08469863014
0.740,0,0.09881506849
0.710,0,0.1035205479
0.663,0,0.09881506849
0.608,0,0.09222739726
0.570,0,0.07716986301
0.583,0,0.06681780822
0.622,0,0.06399452055
0.637,0,0.06023013699
0.651,0,0.05834794521
0.666,0,0.05740684932
0.682,0,0.0592890411
0.700,0.001,0.06587671233
0.739,0.080,0.06964109589
0.731,0.240,0.07434657534
0.719,0.386,0.07622876712
0.723,0.504,0.07905205479
0.739,0.601,0.08469863014
0.760,0.652,0.08658082192
0.774,0.642,0.08658082192
0.786,0.582,0.08752191781
0.777,0.479,0.08469863014
0.765,0.327,0.08281643836
0.777,0.158,0.08281643836
0.780,0.023,0.08469863014
0.766,0,0.09881506849
0.748,0,0.1035205479
0.720,0,0.09881506849
0.687,0,0.09222739726
0.670,0,0.07716986301
0.682,0,0.06681780822
0.720,0,0.06399452055
0.763,0,0.06023013699
0.796,0,0.05834794521
0.796,0,0.05740684932
0.780,0,0.0592890411
0.771,0.001,0.06587671233
0.806,0.079,0.06964109589
0.799,0.232,0.07434657534
0.788,0.387,0.07622876712
0.795,0.521,0.07905205479
0.812,0.608,0.08469863014
0.812,0.640,0.08658082192
0.821,0.622,0.08658082192
0.827,0.558,0.08752191781
0.812,0.449,0.08469863014
0.786,0.305,0.08281643836
0.794,0.147,0.08281643836
0.821,0.023,0.08469863014
0.826,0,0.09881506849
0.811,0,0.1035205479
0.806,0,0.09881506849
0.808,0,0.09222739726
0.810,0,0.07716986301
0.811,0,0.06681780822
0.808,0,0.06399452055
0.806,0,0.06023013699
0.796,0,0.05834794521
0.779,0,0.05740684932
0.765,0,0.0592890411
0.781,0.001,0.06587671233
0.799,0.077,0.06964109589
0.826,0.231,0.07434657534
0.862,0.381,0.07622876712
0.873,0.505,0.07905205479
0.867,0.592,0.08469863014
0.849,0.621,0.08658082192
0.839,0.599,0.08658082192
0.839,0.527,0.08752191781
0.831,0.416,0.08469863014
0.814,0.277,0.08281643836
0.825,0.131,0.08281643836
0.829,0.020,0.08469863014
0.821,0,0.09881506849
0.800,0,0.1035205479
0.779,0,0.09881506849
0.759,0,0.09222739726
0.754,0,0.07716986301
0.768,0,0.06681780822
0.784,0,0.06399452055
0.792,0,0.06023013699
0.789,0,0.05834794521
0.777,0,0.05740684932
0.771,0,0.0592890411
0.777,0.001,0.06587671233
0.820,0.081,0.06964109589
0.835,0.238,0.07434657534
0.837,0.394,0.07622876712
0.853,0.515,0.07905205479
0.863,0.586,0.08469863014
0.863,0.571,0.08658082192
0.858,0.550,0.08658082192
0.843,0.504,0.08752191781
0.810,0.432,0.08469863014
0.800,0.303,0.08281643836
0.831,0.147,0.08281643836
0.872,0.022,0.08469863014
0.886,0,0.09881506849
0.882,0,0.1035205479
0.867,0,0.09881506849
0.849,0,0.09222739726
0.814,0,0.07716986301
0.775,0,0.06681780822
0.764,0,0.06399452055
0.777,0,0.06023013699
0.780,0,0.05834794521
0.770,0,0.05740684932
0.755,0,0.0592890411
0.746,0.001,0.06587671233
0.751,0.068,0.06964109589
0.781,0.199,0.07434657534
0.802,0.340,0.07622876712
0.817,0.467,0.07905205479
